,102_PaulAnka_60_m.jpg,10638_LuiseRainer_26_f.jpg,10645_LuiseRainer_27_f.jpg,10666_LuiseRainer_28_f.jpg,10671_LuiseRainer_74_f.jpg,10674_LuiseRainer_27_f.jpg,10686_LuiseRainer_46_f.jpg,10752_OrnellaMuti_15_f.jpg,10757_OrnellaMuti_21_f.jpg,10762_OrnellaMuti_26_f.jpg,10785_OrnellaMuti_51_f.jpg,10789_OrnellaMuti_55_f.jpg,10791_OrnellaMuti_57_f.jpg,11665_MireilleDarc_34_f.jpg,11669_MireilleDarc_38_f.jpg,11678_MireilleDarc_51_f.jpg,11679_MireilleDarc_54_f.jpg,11683_MireilleDarc_58_f.jpg,11847_BarbaraBouchet_25_f.jpg,11870_BarbaraBouchet_61_f.jpg,11876_BarbaraBouchet_68_f.jpg,11959_AngelaLansbury_35_f.jpg,11964_AngelaLansbury_46_f.jpg,11984_AngelaLansbury_80_f.jpg,11989_AngelaLansbury_87_f.jpg,12024_DebbieReynolds_24_f.jpg,12045_DebbieReynolds_69_f.jpg,12055_DebbieReynolds_78_f.jpg,12121_EvaMarieSaint_82_f.jpg,121_MickJagger_18_m.jpg,12329_MyrnaLoy_51_f.jpg,12330_MyrnaLoy_75_f.jpg,12337_MyrnaLoy_20_f.jpg,12364_MyrnaLoy_67_f.jpg,12376_MyrnaLoy_33_f.jpg,12607_FrancesDee_43_f.jpg,12612_FrancesDee_83_f.jpg,12613_FrancesDee_89_f.jpg,13032_GeraldineChaplin_38_f.jpg,13041_GeraldineChaplin_52_f.jpg,13042_GeraldineChaplin_53_f.jpg,13052_GeraldineChaplin_66_f.jpg,13436_DanielleDarrieux_64_f.jpg,13437_DanielleDarrieux_65_f.jpg,13522_HelenHayes_31_f.jpg,14520_AudreyHepburn_62_f.jpg,14530_AudreyHepburn_24_f.jpg,14534_AudreyHepburn_25_f.jpg,14537_AudreyHepburn_32_f.jpg,14551_AudreyHepburn_36_f.jpg,15001_AnnMiller_15_f.jpg,15003_AnnMiller_17_f.jpg,15007_AnnMiller_21_f.jpg,15022_AnnMiller_42_f.jpg,15032_AnnMiller_60_f.jpg,15276_DyanCannon_67_f.jpg,15279_DyanCannon_70_f.jpg,15289_DyanCannon_32_f.jpg,15369_JanePowell_14_f.jpg,15414_JanePowell_77_f.jpg,15418_JanePowell_81_f.jpg,15468_JeanetteMacDonald_32_f.jpg,15484_JeanetteMacDonald_44_f.jpg,15576_KateOMara_20_f.jpg,15577_KateOMara_21_f.jpg,15585_KateOMara_29_f.jpg,15592_KateOMara_36_f.jpg,15599_KateOMara_43_f.jpg,15606_KateOMara_50_f.jpg,15608_KateOMara_52_f.jpg,1663_BobDylan_33_m.jpg,1686_BobDylan_72_m.jpg,1831_TomJones_23_m.jpg,1837_TomJones_28_m.jpg,1852_TomJones_59_m.jpg,1857_TomJones_64_m.jpg,1859_TomJones_66_m.jpg,1908_EdwardFox_34_m.jpg,1924_EdwardFox_53_m.jpg,1930_EdwardFox_63_m.jpg,1939_EdwardFox_76_m.jpg,1981_JamesCaan_27_m.jpg,1988_JamesCaan_32_m.jpg,2008_JamesCaan_59_m.jpg,2073_JonVoight_60_m.jpg,2076_JonVoight_62_m.jpg,2077_JonVoight_64_m.jpg,2088_JonVoight_74_m.jpg,2097_MelBrooks_40_m.jpg,2105_MelBrooks_52_m.jpg,2121_MelBrooks_77_m.jpg,2124_MelBrooks_80_m.jpg,2709_KevinBacon_27_m.jpg,2720_KevinBacon_37_m.jpg,2732_KevinBacon_48_m.jpg,2737_KevinBacon_52_m.jpg,2785_MickJagger_47_m.jpg,2792_MickJagger_63_m.jpg,2793_MickJagger_64_m.jpg,2794_MickJagger_66_m.jpg,3556_MichaelYork_13_m.jpg,3579_MichaelYork_50_m.jpg,3581_MichaelYork_52_m.jpg,3589_MichaelYork_61_m.jpg,3591_MichaelYork_63_m.jpg,3593_MichaelYork_65_m.jpg,3596_MichaelYork_70_m.jpg,4131_GenaRowlands_35_m.jpg,4138_GenaRowlands_48_m.jpg,4159_GenaRowlands_77_m.jpg,4885_RomanPolanski_33_m.jpg,4918_RomanPolanski_73_m.jpg,4921_RomanPolanski_76_m.jpg,4993_WarrenBeatty_23_m.jpg,5009_WarrenBeatty_57_m.jpg,5023_WarrenBeatty_75_m.jpg,5028_WarrenBeatty_42_m.jpg,5067_AnthonyHopkins_32_m.jpg,5079_AnthonyHopkins_54_m.jpg,5096_AnthonyHopkins_72_m.jpg,5109_AnthonyHopkins_76_m.jpg,5621_PeterFalk_74_m.jpg,5630_PeterFalk_83_m.jpg,5849_HerbertLom_40_m.jpg,5864_HerbertLom_61_m.jpg,5876_HerbertLom_81_m.jpg,5881_HerbertLom_93_m.jpg,6230_DirkBogarde_29_m.jpg,6231_DirkBogarde_31_m.jpg,6245_DirkBogarde_42_m.jpg,6246_DirkBogarde_43_m.jpg,6255_DirkBogarde_56_m.jpg,6262_DirkBogarde_67_m.jpg,6472_JohnnyCash_10_m.jpg,6485_JohnnyCash_40_m.jpg,6493_JohnnyCash_69_m.jpg,6494_JohnnyCash_29_m.jpg,6497_JohnnyCash_35_m.jpg,6676_PeterGraves_34_m.jpg,6681_PeterGraves_41_m.jpg,6682_PeterGraves_43_m.jpg,6698_PeterGraves_82_m.jpg,6700_PeterGraves_46_m.jpg,6703_PeterGraves_54_m.jpg,6806_RoyScheider_56_m.jpg,6992_ChristopherWalken_29_m.jpg,7012_ChristopherWalken_50_m.jpg,7016_ChristopherWalken_56_m.jpg,7098_GladysCooper_15_m.jpg,7121_GladysCooper_74_m.jpg,7401_MickeyRooney_8_m.jpg,7402_MickeyRooney_10_m.jpg,7410_MickeyRooney_23_m.jpg,7416_MickeyRooney_33_m.jpg,7436_MickeyRooney_77_m.jpg,7437_MickeyRooney_78_m.jpg,8305_RichardCrenna_18_m.jpg,8308_RichardCrenna_28_m.jpg,8338_RichardCrenna_64_m.jpg,85_PaulAnka_65_m.jpg,8825_ArnoldSchwarzenegger_32_m.jpg,8833_ArnoldSchwarzenegger_41_m.jpg,8843_ArnoldSchwarzenegger_54_m.jpg,8852_ArnoldSchwarzenegger_61_m.jpg,88_PaulAnka_67_m.jpg,8948_FredMacMurray_28_m.jpg,8950_FredMacMurray_31_m.jpg,8964_FredMacMurray_51_m.jpg,8978_FredMacMurray_74_m.jpg,9043_JeanClaudeVanDamme_28_m.jpg,9062_JeanClaudeVanDamme_44_m.jpg,9066_JeanClaudeVanDamme_51_m.jpg,9068_JeanClaudeVanDamme_52_m.jpg,9072_JeanClaudeVanDamme_43_m.jpg,9079_JeanClaudeVanDamme_53_m.jpg,90_PaulAnka_70_m.jpg,9701_DorisDay_48_f.jpg,9707_DorisDay_38_f.jpg,9715_DorisDay_29_f.jpg,9722_DorisDay_36_f.jpg,9729_DorisDay_46_f.jpg,9737_DorisDay_65_f.jpg,9740_DorisDay_68_f.jpg,9753_TomJones_24_f.jpg,9764_TomJones_38_f.jpg,9782_TomJones_68_f.jpg,9783_TomJones_69_f.jpg,99_PaulAnka_46_m.jpg
0,289.7842467040166,259.0247135872704,267.7222496411739,247.8145875926947,300.3082616966988,276.18574701832506,281.70264541852447,245.8372971927397,246.16037893735327,297.2008637616774,274.5486575064076,287.97854507636146,275.0760851849989,261.24638616676896,245.34101140608578,408.52943255933366,246.6898389450521,269.2201316693854,256.49096923926356,270.42650523064435,258.592795304749,271.2896412940858,280.9067310697393,251.98415031428652,248.76353861368548,272.4577738634519,273.2046861763393,278.6835990549065,208.5224704277314,276.767474776482,263.7695431768239,256.9054781043754,282.43773778920007,236.05054394335002,244.37426566885824,277.3855010055417,288.88092461356405,245.72769810335265,265.4529254432743,260.14930727533715,257.693279439205,192.54495807842056,260.46761802051213,274.9906303041179,262.79178753035416,261.3556385370032,261.13717466977675,297.1845719749885,264.49393447199134,233.45921374355885,269.1791724438997,254.07797081583612,284.6197851279291,252.3639901173368,250.14266335526887,246.16631368667308,263.31780236399857,234.52273927886395,224.17316376203385,294.39990929735114,244.97616000078455,265.8378483163676,249.32519553720763,279.3624357612704,253.3600004238097,263.47081412182644,302.65787655443114,345.2234391743371,264.21646951807844,221.62580878780557,265.44615229645456,214.17369813609807,257.76427024869093,282.16351902263443,250.34097271242965,293.86323120588884,262.4101303709394,252.72715844526672,295.9281146235332,269.5300974092221,252.27917176267178,256.7650604659936,264.2821619470581,249.92452940397683,222.21645745614052,265.33173697261606,237.5857383027746,263.99524588979284,284.84263501544433,242.9710599235452,254.57090490683504,250.11469393507377,261.9936592644235,278.7060475996014,240.27329112021255,245.3932867952506,271.75361723231487,227.28960103037085,245.73834574784976,209.549059350011,262.0097023809851,262.3326566966731,237.12243397583018,263.4535815880147,247.4151245026615,226.98209264979832,261.35497954757864,252.79699261642483,269.1986755252708,265.97851497276565,266.3648303260691,279.676608904751,246.54373411648066,252.17325283233762,256.0421727595051,260.58103744056984,272.61166033034954,272.3172707784958,240.5903724636443,272.1001106036099,360.5411147656849,262.0810402226594,259.5383007649009,284.1016146363131,291.65891467841493,286.51195844523613,278.15764950450125,276.993174487946,254.371683988071,257.3545175811575,265.84654127767203,208.2207912437117,292.31103713365803,266.9743331447781,262.03070877893765,256.68107732659263,268.76831431036277,286.21985379864304,284.3661713569807,243.12066113883122,249.18717775277477,246.75330054107314,236.5160111165432,278.31007681522055,247.67178026655907,249.4015712816225,259.9391360719676,260.3332882450236,274.0693600980832,245.35444045418586,254.32515728392434,266.19006992500516,279.58080154025737,226.98819629063507,260.5080823783516,250.88446829496965,268.5701679827679,280.5815560860809,216.1099190871629,263.1852470670373,241.36895961940158,263.78615402138973,254.31534196056606,259.80572724041264,263.2518349628982,285.43326347869976,270.842064688229,255.9469016131565,213.38611888533728,251.4914983688077,224.4114670384794,250.6399884091457,248.0191383507958,247.84136620961883,264.14667994110727,269.08323935481076,252.61599889647525,274.0492287088647,269.09082275304706,263.484729567066,427.57495206704425,265.78977917532785,238.2205268820809,278.98930855264757,296.92346898363496,233.45184059245926,223.76809204514302,247.53248221319407
1,285.8867331615788,269.3564780443089,278.56257488919255,251.53347630782113,293.50763399495196,258.94877350506636,266.46631551856103,220.34635405549741,232.55045703482477,284.39577128337896,267.6221564484798,265.7165234103769,270.06688864217693,264.55018411446457,252.60659614561533,228.02885675129696,254.16734707084254,269.558521255022,238.74970252530778,274.8491545772564,249.75745197110666,243.99612815621782,265.21072222295004,262.35915988920647,238.68089157516755,260.6883618597894,268.5000256987498,268.5911633690722,223.08217948880326,269.6194648869739,287.47120583785676,258.81070339540213,270.25649981822676,245.1310233650844,266.78486993718514,267.2335366731884,312.284392118878,242.33703178284455,262.3666354812371,253.47668106212146,257.1928873582617,208.89500281196678,255.33886351685598,251.8933994689022,250.6646730073822,267.41047378349924,251.45921839598356,291.2877941526859,265.54900457781866,224.09182734537114,261.3668672917287,247.52030673775218,273.2982951843985,255.2508651689383,247.60281440920653,229.95825376012777,269.27101239831813,246.46842256751577,249.48298811310417,294.9546054852284,234.2794580780514,263.6319327050607,245.45837455769302,246.43940345712267,233.21677632637704,250.74369308945518,297.72651668429336,346.0206315358167,264.1380548984776,217.15342281808205,254.26737029427875,217.33097459896203,256.2349932265424,262.69597521926596,269.52292704835367,281.5420256523968,270.7856854673096,257.7823407843215,243.319404331254,287.5789638287736,242.51407530158815,268.34238466726697,261.0290672876461,256.3223312420619,228.60953628128925,269.05413106643005,219.0015709009895,253.7476619811558,273.02595224225917,267.9923304037193,241.67467925944234,254.2799421026893,276.0192734633553,260.36719555497064,237.17122993589086,241.92491379956448,257.2286189171704,212.51662115604395,250.25743018720016,195.99955756311692,256.91544069968836,250.1595465527654,235.4337228894857,270.30994130394976,236.66395445069733,230.193612119208,263.49429080791083,262.9825206959356,287.94426078948777,284.45150808419,264.66667840508177,274.46566810586864,256.80149196517726,255.47096850243102,251.50156859573534,252.62797593640556,259.6022394592926,260.4134473179847,217.05868795434628,269.71646354175687,267.5969639310776,277.7098242603097,246.5735531682782,316.61203137057305,257.33555940389647,270.37685118057743,302.0849917992478,252.991002048253,243.53999940269463,245.50041132968423,248.61135450603786,193.30946510516353,271.88232595365673,273.9565621380021,270.6200728343995,240.6716208989086,259.87836097541157,288.1935573533361,284.8016466622791,252.9162553936177,245.91187818275296,246.0822258643388,225.6244411773884,263.4468813162455,254.9551384251057,256.1660190500781,248.47008776820726,248.51456284900925,284.3348211125019,237.2077477813408,270.26791379109824,284.6271867610187,272.0893055889877,248.30157118601315,249.82148056283506,244.89266005337555,251.04294360452403,270.52018930956615,200.12246974444713,264.7281966903695,232.971086646488,263.692059985637,261.1974658761726,275.30014254942813,277.0794453573439,278.12053528169974,274.7069531928432,244.27585590677154,220.136429099785,255.41185555738815,234.89599451401853,223.85594453362035,271.10202525953434,237.01443500977004,250.46912511905617,263.9485863012685,257.36077829099156,261.3616727492489,262.4686809326024,270.50130271355147,264.34880805112584,251.66158962620568,242.8957773942724,264.0502673958197,292.3190531806741,237.97435308301323,227.28150056203788,240.87012630516267
2,281.93320907327933,250.97847678001597,276.83540527811886,250.3785999395611,286.3205067446013,251.9737379690082,260.4751209696846,212.48944560680073,232.61290166371938,257.66666429127935,242.5149166161676,265.01980000623536,275.7034663775249,254.9384698723555,238.44305580857775,302.12244345096474,254.43317085203094,258.9087978072286,244.3519188988884,269.1222075471719,243.5200204422585,236.55869261953478,256.0979510613563,280.79143843929364,218.92038267339578,255.24852644361818,257.366629280458,254.38466982902798,222.681297589208,265.76865819105103,278.5251756926098,253.8633124043774,260.82358263324227,233.5597085983423,274.9836561755908,253.98820240584377,277.9048573923197,217.9107100887037,258.1360110401082,239.52438090590647,262.0361610006613,211.55745103513468,248.18079000010798,255.3984995739227,247.93592143765792,256.2843446486557,232.93197089382687,279.53979621709124,254.44126504704855,210.16466394440488,256.02975309194454,257.1555559490115,290.0906284555145,245.3207136247998,247.52156663527128,228.297100189401,261.0376778053957,227.99875199285867,224.2527835387249,301.4381559081992,243.1153906138133,261.5160974705125,228.84768376305672,262.02684794620234,255.64552763554275,250.09121673999886,278.46094794392314,356.82662232568737,220.94717554114933,199.9491096405628,248.95562066390065,215.06589438880508,248.09144163027815,279.133655306398,260.89689837335237,269.5342687167864,240.4406024652663,249.8091924150938,272.1909110603583,276.65051101619406,234.80713725634962,251.57167484157765,258.56565632614235,244.01695263347386,228.74180335092692,226.3033608247775,216.3214176263138,240.6674962171328,259.8888781112623,249.07029030890408,244.23099046822557,231.24189064380218,258.86260466066716,268.18204986169934,241.80832296227285,248.17740079621683,247.45421243674866,175.23302252394407,245.29926045953212,193.22290795597985,255.09261140470593,227.973073807169,222.43767146114754,273.9549894338424,234.06446580571298,226.21291344538207,251.37778399475806,250.65622890427403,261.5465466478151,273.19719082256347,256.6421576797787,265.0419410122995,238.88933617679064,275.598393748475,273.69961652142297,244.83920177098986,255.9302448643932,271.8390955647252,230.51216582894196,278.0478113708411,254.82501736107972,282.5298736946252,230.4755133608083,287.84868554937765,269.4115828411335,264.567956682812,282.18456961591204,255.30140239254408,239.12905427709518,254.55357549072784,259.9606471595733,202.4802531028073,252.93998183405978,259.13174992080775,266.41351540288736,239.0563970077677,253.3262152443503,271.5877641280991,272.552717105312,217.85170346839922,240.28411637280473,249.4592775214284,222.85869731464607,266.67440434016993,233.82376323965167,243.61098137671485,244.1843223194467,254.0923487157478,279.352285697814,244.34126209622679,257.51704208190995,277.5699009709424,269.3188501320509,259.656008002041,233.05703276736716,248.18360039105664,263.4849808656271,254.07722998616958,202.5513121076377,258.61413793477544,224.03122112449506,231.17059104392533,236.6262802578084,261.6192400032583,264.29780560643786,290.89315749031226,256.39675091173797,238.7383743547344,212.53413569446312,251.27659100766348,224.26764315205068,235.48183613900972,264.15113380264427,225.29967633995753,245.33206236469175,260.44283905015914,274.52622329009813,265.54513070295695,257.8965663740404,257.1416239156707,252.54611226297322,257.9727988118709,223.57306641258822,244.57929205988785,261.53853584446875,229.87268570996144,222.6479261839715,233.58516706876267
3,272.6862581578365,255.6441360383562,254.65597470525194,255.30172346762777,289.42034337889305,262.8974338189521,241.83019506228473,191.2411081621517,224.79218537068425,253.50154433487003,257.0087357057055,270.69608525463457,264.05003710132297,276.0451361491092,244.91792670911934,238.54778579303073,241.52373570774068,259.2931220906935,226.57204784274347,255.63628865598173,232.97882809361565,249.4868272186451,253.74170168131377,255.04893709095364,231.783718075569,244.04388391124243,256.3197126482589,276.5312017405248,221.3525402647119,250.4445826917439,261.65476384680176,269.3445432669315,264.63339846602554,228.67558882573817,265.5510357052004,241.9758484741215,316.8187861822194,204.6944000524929,248.04329223074663,246.46950571745361,245.86498362150937,202.58563514651698,241.59907381934374,236.7255957942333,276.93118323207995,259.2920961818437,224.21115940389834,264.9764938827277,244.49185281498143,223.57683307569621,254.0600989590736,250.26713356255837,281.40142558839284,250.99686572342048,244.84275847051984,220.25744427210748,235.2130583123309,226.5203269468219,220.53179621921882,270.54503239049365,222.45922131806623,255.92997603937206,216.12640603301872,260.154465248782,247.5216808751244,233.8462516913212,284.01617820249237,315.2664796664214,224.82682298725325,192.12315330137983,209.79070677229583,210.27297796598702,253.1473865382592,271.14967983776154,263.72958323271143,287.3787185240043,244.24057274032475,258.1668659036293,268.8568986319322,277.61733596008804,230.88496403370178,238.11814186374866,256.02673682318573,248.69726208442955,212.61472025044156,242.61055663723016,218.19483578818804,241.85367689110458,236.40687542205944,250.141930237074,238.14000203728696,242.79629669511542,234.4870950868854,272.4412583719063,229.6858678572413,222.78956361244278,223.61272780066233,188.1640763891427,251.0822606060392,176.76256947616133,255.80466168962124,235.9038921595524,220.30934525614086,243.72639468664823,230.1264426283462,224.07187804802976,252.30019323137537,248.21549927483693,272.54026787854434,260.7842769596596,252.71596548580484,275.53700548758326,229.98074148441097,247.19403300942344,260.25277929577817,245.65049040318243,245.6111774248297,265.4860936961316,197.31350873302068,257.66393661483687,256.0966369008854,231.1880029691182,216.7780203943544,280.22843467449906,240.52362174240054,264.9521958889864,260.6773615958673,258.8855706133056,226.0444912816866,259.3016433864778,238.78311168070437,188.95618397467604,219.89366055184473,254.54988295321638,263.4723910692318,207.63032692090908,246.7864909829415,277.96865201045244,268.8523511284002,218.12198163941355,259.5100975911747,221.53399605367642,209.67573715220138,249.1060243807225,213.4413265693421,229.40439774410484,250.72907915131879,246.12677921116062,289.2504540710573,224.2931883067484,252.14702785473935,265.67650424450477,274.44174709157994,223.90065377782173,231.80316464990787,238.83755379178103,257.38567040682096,253.11856648474864,196.05915121943178,258.04600297363254,219.2148553888055,242.7112401047707,242.94329466326442,242.5936513532645,266.61611623933254,275.86347769418006,239.43021161951518,255.16965160608768,209.04095735838692,248.7944128065402,229.68814135894087,215.7918796673541,249.8933647119053,226.71159495100997,242.55350477036922,253.19311797015087,264.832193222714,261.67931125450855,263.3673571329313,253.77549794663784,297.96807600158036,243.7410319574173,223.59508395959574,256.2405824496043,264.8650402099248,239.3556548956081,241.2002791988904,225.88015450249122
4,255.43046655715747,252.29678770056773,289.34815481428205,241.53226727876668,267.03809253057705,229.2476895882454,244.30841222037927,176.11139915027059,230.98573642690897,236.63520130804793,243.01116565489872,270.45071272572136,260.8938512194595,245.89729732441089,222.21032046297944,228.5480542150803,214.10005980194703,262.8828041384308,188.4216102579707,255.12453409094257,202.9612568179343,240.92821917562526,256.834202838996,273.85633605668,220.00336822812977,250.8785233364827,235.3192439006512,266.4591312320001,216.95486411705963,234.89916633119887,272.1813220516525,252.92429331740757,285.5125877719448,230.72652697454427,254.903600563971,240.0983917806443,261.06746381206835,192.98108188424564,225.50152447869854,214.68185451231813,262.20153709792794,199.88651575882056,228.532070987486,265.7024112216609,249.22077524041592,257.4427209998607,206.31696027553983,249.04224633826198,224.90993736129474,214.8981812964587,252.96832853442118,254.77917273367297,254.23158121923967,229.51458890446713,236.2786958752077,210.76380894158945,242.5738715422308,222.0887583865648,200.61437756277525,263.8759530772097,220.85268240229658,223.72461574595636,227.5728487350764,261.35119099984297,260.4501150216997,241.1662049606606,272.56809458588543,301.17319572463407,210.97494087223265,189.49668139123955,242.7694265050874,229.8945572307626,235.55964386192045,268.72861225692805,256.78198816441716,296.52967823978076,247.9007587599263,234.55379804105496,261.4031432386202,267.7826298565803,219.84482641860006,224.77083058060344,242.98305104125564,225.28995033299452,194.12727982558314,214.97054420959432,204.87207617338493,224.35994291435185,239.71389337909295,227.0876778658173,246.9170726223566,222.49243169072062,247.31686161320755,268.8515837249428,232.3473042397054,232.40104809780576,218.22588707377184,176.38187647411982,231.69186483800664,172.98852500501067,243.81345660735508,226.88796711940586,217.69481795263084,236.35671299329195,217.79508348345217,207.5856953626103,234.07301025229046,236.56820152293207,252.94195192432693,247.05393624036526,251.74021404707628,264.67726438488467,204.11076726543521,268.4409415475467,241.3694209808395,255.08277100028377,243.21474055932322,247.58060401086237,218.34914822988074,255.96006918953805,245.04822736635776,236.6110708626992,227.80879215239378,266.12292348430833,246.99187808148474,259.79400483925986,252.37715518943065,244.69290990148076,236.93288357232092,231.96337632988966,245.69545753304888,193.93147948362758,238.69353729985556,258.9884440548025,248.8747698704204,210.3286494657229,256.88860833207195,269.65839029823326,267.0370666174352,193.70761322742226,226.516626255364,222.8586983812442,187.06159176638127,272.51855799933554,226.97909693342123,230.7787251411873,224.6582367473715,235.84781852713493,276.5501875313198,216.68991716783782,246.4621272469702,264.09229396123203,250.009636515144,273.2107923368472,230.26475891605753,243.09912836940748,245.48916490303705,261.9187924526072,182.4780687187263,246.98315192844842,220.6233145346818,234.20140359451887,246.60038300843584,259.541300522276,253.3228185347078,302.29120385187264,243.65910022567135,247.044891214792,169.48215513786582,251.15149919142056,229.36273845892325,212.65499417907068,246.7941271621322,229.43369058064596,255.16983897823826,249.43011630851106,244.30932756246239,258.1443452004654,255.54880401857022,268.3025728504815,243.38855523280083,240.18003095803294,232.02691810475446,249.7669941328955,266.27175289019493,221.238755899745,232.60147695337835,229.0434522372924
5,264.09261181708075,232.83132964528087,265.02809918813966,225.47807255812927,249.57399165558616,227.9939273990046,250.69455927242396,165.32670369527878,204.5178997547822,252.99638469157904,232.66169239350768,273.3157724218992,253.96211370116322,241.2256949220862,212.92748792522556,224.97947038288993,206.82598998484568,241.0042507846042,202.91520590379554,243.7076718139187,232.43096117405685,207.7651975273126,254.1284775965791,265.1643250513788,202.86068845526458,243.49144710471748,225.8313663549968,246.45517529698833,196.67461007721795,213.0698510066428,259.4143024596174,260.9584821965574,263.8748336816028,226.329022141612,232.65053277172117,231.51603178216632,270.3764395753977,188.6992905481786,241.894688869922,235.55269260887204,242.3182857186541,204.70580560182182,214.1834474282249,219.1727674612397,262.52827485700243,249.82518615860147,200.50270122770976,250.09159137194942,224.30808908588227,220.22106422629247,246.34542018820522,257.5540412963063,276.4517264014469,227.8508042727283,214.47765471511113,198.76224790457496,243.2711750215993,226.0312394397086,201.04331095158156,270.41901514657934,210.53996126729982,225.05434602043127,206.96485915231142,290.8488292495472,256.771144038073,250.59184651852976,262.61256329538406,250.53712688756664,232.93285432763662,184.70811250263588,234.56392695870994,224.3248759840942,234.25607024267342,244.9216703377473,235.96223899221593,260.57008635184656,232.52479002463963,254.6940519076179,249.93891671684105,247.50268839401238,217.9491048011293,218.06461790809732,271.0264115189932,211.7103581317538,214.66346736687592,211.57483808458187,210.36302317001048,223.3229217909101,252.5908995359952,228.9680228061999,240.7959501770407,203.54383518245993,238.51981312893759,275.9459574938058,229.66451109899143,203.23216285767612,201.82667139322595,184.0038144266108,228.68071313313203,169.37938322929824,219.99820968708855,223.8274597173215,211.83830371719202,228.50513083678956,189.23624698413357,205.43987812098956,237.4826504461083,230.40410805048637,238.08415517024252,236.55376405766103,251.22075721000704,243.68390746638138,194.4624560188385,261.28247636140145,217.46393537297277,241.4223968925976,253.95706148767852,229.7459405972678,191.83154933285084,241.8518948723433,309.07326612732123,230.5659432479369,214.81190288413237,276.5317783636749,241.6629562910933,259.35340376800195,255.99079546826422,229.2555613490275,234.28092911504842,218.05866298565428,227.0718831646147,184.9301279663017,199.14060303890653,263.4444867527944,248.46799818930913,204.65376811048492,234.78239515588743,281.3189990477155,246.60885947014629,193.47635860078447,216.6112252758981,213.9865432796173,172.50627180420562,252.68601868164666,219.8574092008524,214.39084715860562,217.73457208103272,225.95617759438795,223.43744734328487,198.0782603846316,253.00252465490934,250.37631672712007,227.7092658253677,247.13611925909046,207.40331765775036,253.54133981336528,228.4192686368821,247.31332893890217,182.4845711700343,228.63872718688765,222.12908726007774,231.85944920781756,210.85641267045392,224.29894451227736,254.0093224423084,248.2281097801441,219.84189495430687,239.02157917142165,159.02790375388452,243.36261326696356,224.45384636572666,234.17886794856733,261.12810252423856,214.24371272741547,228.4183104221796,246.68100668379353,222.01188627530473,238.26174565155745,250.39283895740618,237.11408689129155,222.1142509651077,244.39403200957778,194.73751330254544,248.8968811826116,250.52661104858856,205.69796856813315,211.94922884794295,217.1960712800616
